scan,element,sampleID,intenstiy,time,samplerun
9,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank,123.33394178077945,6.50375,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_13,120.00057600276482,6.50369,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_14,106.6671217797196,6.50376,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_15,96.66704044588973,6.50358,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_16,93.33368177907866,6.50363,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank_1,110.00048400212961,6.50356,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_17,103.33376044620987,6.50373,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_18a,86.66696711215266,6.50373,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_18b,76.6669017784988,6.50352,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_19,76.6669017784988,6.50367,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank_2,76.6669017784988,6.50376,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_20,56.66679511140226,6.50366,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_21,90.0003240011664,6.5038,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_22,63.33349377818424,6.50362,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank_3,86.66696711215266,6.50368,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_23,60.0001440003456,6.50353,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_24,80.0002560008192,6.50381,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_25,60.0001440003456,6.50369,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank_4,66.66684444491852,6.50357,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_26,80.0002560008192,6.50372,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_27,60.0001440003456,6.50388,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_28,63.33349377818424,6.50362,2020_09_01_KRH_AsTotal_2.csv
10,75As,Smp_191209_29,103.33376044620987,6.50376,2020_09_01_KRH_AsTotal_2.csv
10,75As,blank_5,83.33361111203705,6.50361,2020_09_01_KRH_AsTotal_2.csv
10,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
11,75As,blank,120.00057600276482,7.12392,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_13,96.66704044588973,7.12387,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_14,93.33368177907866,7.12394,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_15,86.66696711215266,7.12381,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_16,73.33354844507545,7.12374,2020_09_01_KRH_AsTotal_2.csv
11,75As,blank_1,133.33404444823705,7.12379,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_17,86.66696711215266,7.1239,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_18a,86.66696711215266,7.12396,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_18b,73.33354844507545,7.12364,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_19,70.0001960005488,7.12383,2020_09_01_KRH_AsTotal_2.csv
11,75As,blank_2,70.0001960005488,7.12388,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_20,53.33344711135384,7.12387,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_21,90.0003240011664,7.12398,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_22,60.0001440003456,7.1238,2020_09_01_KRH_AsTotal_2.csv
11,75As,blank_3,80.0002560008192,7.12384,2020_09_01_KRH_AsTotal_2.csv
11,75As,Smp_191209_23,96.66704044588973,7.12377,2020_09_01_KRH_AsTotal_2.csv
